NULL,MLB40323,Têxteis,MLB,0,MLB5460,0,1
NULL,MLB1553,Informática,MLB,0,MLB49258,0,1
NULL,MLB22535,"Escala 1/64",MLB,0,MLB11986,0,1
NULL,MLB45498,"150W a 260W",MLB,0,MLB45490,1,1
NULL,MLB30217,Prensas,MLB,0,MLB5456,1,1
NULL,MLB103600,"Não Recarregáveis",MLB,0,MLB103413,1,1
NULL,MLB47618,Bijuterias,MLB,0,MLB40211,1,1
NULL,MLB108952,Matrix,MLB,0,MLB8379,1,1
NULL,MLB94657,"Recuperação de Dados",MLB,0,MLB1553,1,1
NULL,MLB51747,Schuco,MLB,0,MLB22535,1,1
NULL,MLB103417,Rayovac,MLB,0,MLB9514,0,1
NULL,MLB5444,Outros,MLB,0,MLB5456,1,1
NULL,MLB5519,"Relógios Antigos",MLB,0,MLB1367,0,1
NULL,MLB94654,Outros,MLB,0,MLB1553,1,1
NULL,MLB45492,"1400W a 2490W",MLB,0,MLB45490,1,1
NULL,MLB22548,"Outras Marcas",MLB,0,MLB22535,1,1
NULL,MLB108951,"Harley Davidson",MLB,0,MLB8379,1,1
NULL,MLB47574,Peças,MLB,0,MLB5519,1,1
NULL,MLB103639,Recarregáveis,MLB,0,MLB103417,1,1
NULL,MLB49068,"Máscaras de Solda",MLB,0,MLB5456,1,1
NULL,MLB45493,"1010W a 1390W",MLB,0,MLB45490,1,1
NULL,MLB94653,Notebooks,MLB,0,MLB1553,1,1
NULL,MLB31419,Pijamas,MLB,0,MLB1396,1,1
NULL,MLB108950,Guess,MLB,0,MLB8379,1,1
NULL,MLB47596,Outros,MLB,0,MLB5519,1,1
NULL,MLB3615,"Livros e Revistas de Animais",MLB,0,MLB1071,0,1
NULL,MLB30202,Furadeiras,MLB,0,MLB5456,1,1
NULL,MLB15720,Rockford,MLB,0,MLB3385,0,1
NULL,MLB51746,Norscot,MLB,0,MLB22535,1,1
NULL,MLB3572,Eletrônicos,MLB,0,MLB49258,1,1
NULL,MLB1888,Outros,MLB,0,MLB1396,1,1
NULL,MLB108939,Patchwork,MLB,0,MLB40323,1,1
NULL,MLB103599,"Não Recarregáveis",MLB,0,MLB103417,1,1
NULL,MLB108949,"Dolce & Gabbana",MLB,0,MLB8379,1,1
NULL,MLB32304,Peixes,MLB,0,MLB3615,1,1
NULL,MLB47575,Despertadores,MLB,0,MLB5519,1,1
NULL,MLB15729,"Até 140W",MLB,0,MLB15720,1,1
NULL,MLB28141,Moletons,MLB,0,MLB1396,1,1
NULL,MLB8977,Eletrodomésticos,MLB,0,MLB49258,1,1
NULL,MLB22545,Matchbox,MLB,0,MLB22535,1,1
NULL,MLB60713,Philips,MLB,0,MLB9514,0,1
NULL,MLB108929,Outros,MLB,0,MLB40323,1,1
NULL,MLB49069,Fresadoras,MLB,0,MLB5456,1,1
NULL,MLB32297,Outros,MLB,0,MLB3615,1,1
NULL,MLB47579,"De Parede",MLB,0,MLB5519,1,1
NULL,MLB15721,"Acima de 2500W",MLB,0,MLB15720,1,1
NULL,MLB108948,Dior,MLB,0,MLB8379,1,1
NULL,MLB28129,Macacão,MLB,0,MLB1396,0,1
NULL,MLB22543,Maisto,MLB,0,MLB22535,1,1
NULL,MLB108932,Crochê,MLB,0,MLB40323,1,1
NULL,MLB103638,Recarregáveis,MLB,0,MLB60713,1,1
NULL,MLB49259,"Celulares e Telefonia ",MLB,0,MLB49258,1,1
NULL,MLB32264,Gatos,MLB,0,MLB3615,1,1
NULL,MLB15724,"800W a 1000W",MLB,0,MLB15720,1,1
NULL,MLB108947,Cavalli,MLB,0,MLB8379,1,1
NULL,MLB47612,"De Mesa",MLB,0,MLB5519,1,1
NULL,MLB51745,Harpy,MLB,0,MLB22535,1,1
NULL,MLB108942,Bordados,MLB,0,MLB40323,1,1
NULL,MLB40561,Outros,MLB,0,MLB28129,1,1
NULL,MLB103598,"Não Recarregáveis",MLB,0,MLB60713,1,1
NULL,MLB49229,"Ar-Condicionado ",MLB,0,MLB49258,1,1
NULL,MLB32303,Cães,MLB,0,MLB3615,1,1
NULL,MLB30201,Compressores,MLB,0,MLB5456,1,1
